date,strategy,leg,ticker,action,qty,price,pnl,side
2020-08-20,longbyungi,LONG,SOXL,STOP_BUY,992602.232911707,16.227132429206367,0.0,
2020-08-21,longbyungi,LONG,SOXL,MOO_SELL,992602.232911707,16.037311195373537,-199625.99613141827,
2020-08-21,longbyungi,LONG,SOXL,STOP_BUY,976272.1601011363,16.294156877174373,0.0,
2020-08-24,longbyungi,LONG,SOXL,MOO_SELL,976272.1601011363,16.880889058113098,561474.5378710572,
2020-08-25,longbyungi,LONG,SOXL,STOP_BUY,960931.4276579308,17.138381936559675,0.0,
2020-08-26,longbyungi,LONG,SOXL,MOO_SELL,960931.4276579308,17.49591494846344,331916.2930404451,
2020-08-28,longbyungi,LONG,SOXL,STOP_BUY,972874.3996745358,17.26904314744949,0.0,
2020-08-31,longbyungi,LONG,SOXL,MOO_SELL,972874.3996745358,17.831747390747072,535488.5217094161,
2020-08-31,longbyungi,LONG,SOXL,STOP_BUY,956868.8848212981,18.11733187934875,0.0,
2020-09-01,longbyungi,LONG,SOXL,MOO_SELL,956868.8848212981,18.117603689193725,-11875.142452917993,
2020-09-01,longbyungi,LONG,SOXL,STOP_BUY,941126.6891650738,18.407766311559673,0.0,
2020-09-02,longbyungi,LONG,SOXL,MOO_SELL,941126.6891650738,19.618186259269716,1126632.9842918478,
2020-09-02,longbyungi,LONG,SOXL,STOP_BUY,925643.4806365635,19.932381473422044,0.0,
2020-09-03,longbyungi,LONG,SOXL,MOO_SELL,925643.4806365635,19.561547265052795,-356055.32155553997,
2020-09-04,longbyungi,LONG,SOXL,STOP,1072342.0723849076,15.516016194313462,-1468027.7464846056,
2020-09-11,longbyungi,LONG,SOXL,STOP_BUY,1089398.3619670167,15.262400497899053,0.0,
2020-09-14,longbyungi,LONG,SOXL,MOO_SELL,1089398.3619670167,15.545556615829469,296723.06274899654,
2020-09-15,longbyungi,LONG,SOXL,STOP_BUY,1031634.3465815537,16.404507473201747,0.0,
2020-09-16,longbyungi,LONG,SOXL,MOO_SELL,1031634.3465815537,16.583703054428103,172953.1964943558,
2020-09-17,longbyungi,LONG,SOXL,STOP_BUY,1141426.0292269588,14.97805866906881,0.0,
2020-09-18,longbyungi,LONG,SOXL,MOO_SELL,1141426.0292269588,16.006660177230835,1161694.1675084308,
2020-09-21,longbyungi,LONG,SOXL,STOP_BUY,1267066.4037561337,14.409374042944906,0.0,
2020-09-22,longbyungi,LONG,SOXL,MOO_SELL,1267066.4037561337,15.349654516696932,1178200.465545375,
2020-09-23,longbyungi,LONG,SOXL,STOP,1237571.3807740305,14.440902733424231,-1576831.5276788026,
2020-09-24,yangbyungi,LONG,SOXL,STOP_BUY,748641.462628326,14.313240489935874,0.0,
2020-09-25,yangbyungi,LONG,SOXL,MOO_SELL,748641.462628326,14.888551908493042,423050.396455029,
2020-09-25,yangbyungi,LONG,SOXL,STOP_BUY,725142.2617946569,15.126999627027509,0.0,
2020-09-28,yangbyungi,LONG,SOXL,MOO_SELL,725142.2617946569,16.03331157875061,649296.6180729251,
2020-09-28,longbyungi,LONG,SOXL,STOP_BUY,1162124.3503915449,16.290093204660415,0.0,
2020-09-29,longbyungi,LONG,SOXL,MOO_SELL,1162124.3503915449,16.599695801734924,346419.008365497,
2020-09-29,longbyungi,LONG,SOXL,STOP_BUY,1143005.337127629,16.865548358559607,0.0,
2020-09-30,longbyungi,LONG,SOXL,MOO_SELL,1143005.337127629,16.6923160943985,-211430.28885916993,
2020-09-30,longbyungi,LONG,SOXL,STOP_BUY,1124200.8656492485,16.9596520122385,0.0,
2020-10-01,longbyungi,LONG,SOXL,MOO_SELL,1124200.8656492485,17.513238359451297,608778.1921291798,
2020-10-01,longbyungi,LONG,SOXL,STOP_BUY,1105705.7611843846,17.79372176419258,0.0,
2020-10-02,longbyungi,LONG,SOXL,MOO_SELL,1105705.7611843846,16.66299764633179,-1263582.8190361112,
2020-10-02,longbyungi,LONG,SOXL,STOP_BUY,1087514.9340952274,16.929864014339444,0.0,
2020-10-05,longbyungi,LONG,SOXL,MOO_SELL,1087514.9340952274,16.782271246910096,-173341.19643875584,
2020-10-05,longbyungi,LONG,SOXL,STOP_BUY,1069623.3784775627,17.051047842192645,0.0,
2020-10-06,longbyungi,LONG,SOXL,MOO_SELL,1069623.3784775627,17.853735750198364,845506.511631269,
2020-10-06,longbyungi,LONG,SOXL,STOP_BUY,1052026.1707832082,18.139672393541332,0.0,
2020-10-07,longbyungi,LONG,SOXL,MOO_SELL,1052026.1707832082,18.361481170654297,219908.57934760302,
2020-10-07,longbyungi,LONG,SOXL,STOP_BUY,1034718.4684651098,18.65554961471557,0.0,
2020-10-08,longbyungi,LONG,SOXL,MOO_SELL,1034718.4684651098,19.1604150762558,508698.5101718381,
2020-10-09,longbyungi,LONG,SOXL,STOP_BUY,974519.135563101,20.329782690467834,0.0,
2020-10-12,longbyungi,LONG,SOXL,MOO_SELL,974519.135563101,21.078787914276123,715796.2176871747,
2020-10-12,longbyungi,LONG,SOXL,STOP_BUY,958486.5618781135,21.41637540555954,0.0,
2020-10-13,longbyungi,LONG,SOXL,MOO_SELL,958486.5618781135,21.240042238235475,-183322.93237482384,
2020-10-13,longbyungi,LONG,SOXL,STOP_BUY,942717.752556066,21.580212299394603,0.0,
2020-10-14,longbyungi,LONG,SOXL,MOO_SELL,942717.752556066,21.32799758243561,-251924.90704824403,
2020-10-15,longbyungi,LONG,SOXL,STOP_BUY,999228.4967724888,20.10772564962387,0.0,
2020-10-16,longbyungi,LONG,SOXL,MOO_SELL,999228.4967724888,21.20139389324188,1078377.4377399012,
2020-10-19,longbyungi,LONG,SOXL,STOP_BUY,999054.0927653554,21.190256629128456,0.0,
2020-10-20,longbyungi,LONG,SOXL,MOO_SELL,999054.0927653554,20.3504859418869,-853501.8491817825,
2020-10-29,yangbyungi,LONG,SOXL,STOP_BUY,860911.1917822893,16.51959772921085,0.0,
2020-10-30,yangbyungi,LONG,SOXL,MOO_SELL,860911.1917822893,16.88688467025757,306135.4330410771,
2020-10-30,yangbyungi,LONG,SOXL,STOP_BUY,841396.6949073854,17.1573367026329,0.0,
2020-10-30,yangbyungi,LONG,SOXL,LOC_SELL,210349.17372684635,16.588368002891542,-122166.52925260644,loser
2020-11-02,yangbyungi,LONG,SOXL,MOO_SELL,631047.521180539,17.133429198265077,-22660.457356328145,
2020-11-02,yangbyungi,LONG,SOXL,STOP_BUY,705829.3308360084,17.40782976644039,0.0,
2020-11-02,yangbyungi,LONG,SOXL,LOC_SELL,176457.3327090021,16.855568320274354,-99566.69149105018,loser
2020-11-03,yangbyungi,LONG,SOXL,MOO_SELL,529371.9981270063,17.324665395736695,-50460.13271976821,
2020-11-03,yangbyungi,LONG,SOXL,STOP_BUY,692925.9771517349,17.602128708715437,0.0,
2020-11-04,yangbyungi,LONG,SOXL,MOO_SELL,692925.9771517349,18.95385146331787,927778.1046726201,
2020-11-04,longbyungi,LONG,SOXL,STOP_BUY,1103769.6058824467,19.257407018394467,0.0,
2020-11-05,longbyungi,LONG,SOXL,MOO_SELL,1103769.6058824467,21.322665395736696,2263892.557517126,
2020-11-05,longbyungi,LONG,SOXL,STOP_BUY,1085610.6319928942,21.664158708715433,0.0,
2020-11-06,longbyungi,LONG,SOXL,MOO_SELL,1085610.6319928942,22.138257380485538,498043.22967264056,
2020-11-06,longbyungi,LONG,SOXL,STOP_BUY,1067750.4055330264,22.49281281322002,0.0,
2020-11-09,longbyungi,LONG,SOXL,MOO_SELL,1067750.4055330264,24.949518893241883,2605419.1140971407,
2020-11-09,longbyungi,LONG,SOXL,STOP,1050184.011576081,23.309509672880523,-2159828.3353868052,
2020-11-11,longbyungi,LONG,SOXL,STOP_BUY,1118803.7871460717,21.864553159761424,0.0,
2020-11-12,longbyungi,LONG,SOXL,MOO_SELL,1118803.7871460717,22.831245292663574,1064036.7792929076,
2020-11-13,longbyungi,LONG,SOXL,STOP_BUY,1109267.9977518024,23.011399795045847,0.0,
2020-11-16,longbyungi,LONG,SOXL,MOO_SELL,1109267.9977518024,23.25836545753479,255987.1564921923,
2020-11-16,longbyungi,LONG,SOXL,STOP_BUY,1091018.5655330315,23.630859989862437,0.0,
2020-11-17,longbyungi,LONG,SOXL,MOO_SELL,1091018.5655330315,24.14392213726044,541517.2170907184,
2020-11-18,longbyungi,LONG,SOXL,STOP_BUY,1083716.9143837902,24.289585565614697,0.0,
2020-11-19,longbyungi,LONG,SOXL,MOO_SELL,1083716.9143837902,23.221716920852664,-1175288.3934138604,
