date,strategy,leg,ticker,action,qty,price,pnl,side
2018-01-04,longbyungi,LONG,SOXL,MOO_SELL,396995.0846517222,10.658667557716369,176598.18775119307,
2018-01-05,longbyungi,LONG,SOXL,STOP_BUY,387484.2523498562,10.912643889412879,0.0,
2018-01-08,longbyungi,LONG,SOXL,MOO_SELL,387484.2523498562,10.805261704444886,-44554.27690209076,
2018-01-08,longbyungi,LONG,SOXL,STOP_BUY,381109.44697060465,10.978313457055089,0.0,
2018-01-09,longbyungi,LONG,SOXL,MOO_SELL,381109.44697060465,11.114439885616303,48932.152954078745,
2018-01-12,longbyungi,LONG,SOXL,STOP_BUY,395892.0179062145,10.691940760431288,0.0,
2018-01-16,longbyungi,LONG,SOXL,MOO_SELL,395892.0179062145,10.93186444044113,91987.62766605522,
2018-01-16,longbyungi,LONG,SOXL,STOP_BUY,389378.88982411457,11.106943800151344,0.0,
2018-01-17,longbyungi,LONG,SOXL,MOO_SELL,389378.88982411457,11.085787722587588,-11262.21340167895,
2018-01-17,longbyungi,LONG,SOXL,STOP_BUY,382972.9142873936,11.26333224181652,0.0,
2018-01-18,longbyungi,LONG,SOXL,MOO_SELL,382972.9142873936,11.650838422298433,145332.9438923346,
2018-01-18,longbyungi,LONG,SOXL,STOP_BUY,369890.98548124457,11.837432515389917,0.0,
2018-01-19,longbyungi,LONG,SOXL,MOO_SELL,369890.98548124457,12.041976335525513,72567.44287865236,
2018-01-22,longbyungi,LONG,SOXL,STOP_BUY,372220.397563259,12.173903824775216,0.0,
2018-01-23,longbyungi,LONG,SOXL,MOO_SELL,372220.397563259,12.367146310806275,68731.65717326198,
2018-01-26,longbyungi,LONG,SOXL,STOP_BUY,395043.86256456736,11.644486516513822,0.0,
2018-01-29,longbyungi,LONG,SOXL,MOO_SELL,395043.86256456736,11.910042366027833,101649.43329390232,
2018-01-29,longbyungi,LONG,SOXL,STOP_BUY,336888.45421660633,12.10078774188995,0.0,
2018-01-30,longbyungi,LONG,SOXL,MOO_SELL,336888.45421660633,11.400963422298432,-238533.84726775624,
2018-02-01,longbyungi,LONG,SOXL,STOP_BUY,347524.87699931633,11.441385210206507,0.0,
2018-02-02,longbyungi,LONG,SOXL,MOO_SELL,347524.87699931633,11.063798409938812,-133958.19522889983,
2018-02-05,longbyungi,LONG,SOXL,STOP,134393.26855753816,9.524757440701828,-112941.13178540766,
2018-02-07,longbyungi,LONG,SOXL,STOP_BUY,182228.6259220412,10.012903601353168,0.0,
2018-02-08,longbyungi,LONG,SOXL,MOO_SELL,182228.6259220412,9.495916285037994,-95454.16117567802,
2018-02-08,yangbyungi,SHORT,SOXS,STOP_BUY,0.1594136531282468,3708461.304,0.0,
2018-02-09,yangbyungi,SHORT,SOXS,MOO_SELL,0.1594136531282468,3730134.0,3039.8888644543476,
2018-02-09,yangbyungi,LONG,SOXL,STOP_BUY,134045.6662156948,8.893137140243052,0.0,
2018-02-12,yangbyungi,LONG,SOXL,MOO_SELL,134045.6662156948,9.13942805337906,32168.214008952957,
2018-02-12,yangbyungi,LONG,SOXL,STOP_BUY,125834.83309342552,9.285800634233949,0.0,
2018-02-13,yangbyungi,LONG,SOXL,MOO_SELL,125834.83309342552,9.120770165920257,-21577.24715314433,
2018-02-13,longbyungi,LONG,SOXL,STOP_BUY,214421.55515493333,9.26684393123388,0.0,
2018-02-14,longbyungi,LONG,SOXL,MOO_SELL,214421.55515493333,9.12876653957367,-30987.314443330746,
2018-02-14,yangbyungi,LONG,SOXL,STOP_BUY,165399.95517127842,9.274968370871541,0.0,
2018-02-15,yangbyungi,LONG,SOXL,MOO_SELL,165399.95517127842,10.24953994846344,160063.82176463632,
2018-02-16,longbyungi,LONG,SOXL,STOP_BUY,254893.74976850898,10.314848221321105,0.0,
2018-02-20,longbyungi,LONG,SOXL,MOO_SELL,254893.74976850898,10.094950381278995,-57871.40054857219,
2018-02-20,longbyungi,LONG,SOXL,STOP_BUY,238869.15276507524,10.25662613738537,0.0,
2018-02-21,longbyungi,LONG,SOXL,MOO_SELL,238869.15276507524,10.948523472785949,163500.09066497628,
2018-02-23,longbyungi,LONG,SOXL,STOP_BUY,295732.4451905551,10.751515787765978,0.0,
2018-02-26,longbyungi,LONG,SOXL,MOO_SELL,295732.4451905551,11.227715967655183,138552.85341616254,
2018-02-26,longbyungi,LONG,SOXL,STOP_BUY,300119.2046148879,11.407533539793489,0.0,
2018-02-27,longbyungi,LONG,SOXL,MOO_SELL,300119.2046148879,11.64150947856903,67799.56148410542,
2018-02-27,longbyungi,LONG,SOXL,STOP_BUY,249709.33278382878,11.827954163889883,0.0,
2018-02-28,longbyungi,LONG,SOXL,MOO_SELL,249709.33278382878,11.794100190639497,-10518.179673583712,
2018-03-02,longbyungi,LONG,SOXL,STOP_BUY,268438.23042145406,10.41707631463766,0.0,
2018-03-05,longbyungi,LONG,SOXL,MOO_SELL,268438.23042145406,11.099780661582948,181242.36534120236,
